book,chapter,verse,subtitle,text,source_url
oseas,1,1,"La esposa infiel de Oseas, y sus hijos","Palabra de Jehová que vino a Oseas hijo de Beeri, en días de Uzías,  Jotam, Acaz y Ezequías, reyes de Judá, y en días de Jeroboam hijo de Joás, rey de Israel. ",https://www.biblia.es/biblia-buscar-libros-1.php?libro=oseas&capitulo=1&version=rv60
oseas,1,2,"La esposa infiel de Oseas, y sus hijos","El principio de la palabra de Jehová por medio de Oseas. Dijo Jehová a Oseas: Ve, tómate una mujer fornicaria, e hijos de fornicación; porque la tierra fornica apartándose de Jehová. ",https://www.biblia.es/biblia-buscar-libros-1.php?libro=oseas&capitulo=1&version=rv60
oseas,1,3,"La esposa infiel de Oseas, y sus hijos","Fue, pues, y tomó a Gomer hija de Diblaim, la cual concibió y le dio a luz un hijo. ",https://www.biblia.es/biblia-buscar-libros-1.php?libro=oseas&capitulo=1&version=rv60
oseas,1,4,"La esposa infiel de Oseas, y sus hijos","Y le dijo Jehová: Ponle por nombre Jezreel; porque de aquí a poco yo castigaré a la casa de Jehú por causa de la sangre de Jezreel, y haré cesar el reino de la casa de Israel. ",https://www.biblia.es/biblia-buscar-libros-1.php?libro=oseas&capitulo=1&version=rv60
oseas,1,5,"La esposa infiel de Oseas, y sus hijos",Y en aquel día quebraré yo el arco de Israel en el valle de Jezreel. ,https://www.biblia.es/biblia-buscar-libros-1.php?libro=oseas&capitulo=1&version=rv60
oseas,1,6,"La esposa infiel de Oseas, y sus hijos","Concibió ella otra vez, y dio a luz una hija. Y le dijo Dios: Ponle por nombre Lo-ruhama, porque no me compadeceré más de la casa de Israel, sino que los quitaré del todo. ",https://www.biblia.es/biblia-buscar-libros-1.php?libro=oseas&capitulo=1&version=rv60
oseas,1,7,"La esposa infiel de Oseas, y sus hijos","Mas de la casa de Judá tendré misericordia, y los salvaré por Jehová su Dios; y no los salvaré con arco, ni con espada, ni con batalla, ni con caballos ni jinetes. ",https://www.biblia.es/biblia-buscar-libros-1.php?libro=oseas&capitulo=1&version=rv60
oseas,1,8,"La esposa infiel de Oseas, y sus hijos","Después de haber destetado a Lo-ruhama, concibió y dio a luz un hijo. ",https://www.biblia.es/biblia-buscar-libros-1.php?libro=oseas&capitulo=1&version=rv60
oseas,1,9,"La esposa infiel de Oseas, y sus hijos","Y dijo Dios: Ponle por nombre Lo-ammi, porque vosotros no sois mi pueblo, ni yo seré vuestro Dios. ",https://www.biblia.es/biblia-buscar-libros-1.php?libro=oseas&capitulo=1&version=rv60
oseas,1,10,"La esposa infiel de Oseas, y sus hijos","Con todo, será el número de los hijos de Israel como la arena del mar, que no se puede medir ni contar. Y en el lugar en donde les fue dicho: Vosotros no sois pueblo mío, les será dicho: Sois hijos del Dios viviente. ",https://www.biblia.es/biblia-buscar-libros-1.php?libro=oseas&capitulo=1&version=rv60
oseas,1,11,"La esposa infiel de Oseas, y sus hijos","Y se congregarán los hijos de Judá y de Israel, y nombrarán un solo jefe, y subirán de la tierra; porque el día de Jezreel será grande. ",https://www.biblia.es/biblia-buscar-libros-1.php?libro=oseas&capitulo=1&version=rv60
oseas,2,1,El amor de Jehová hacia su pueblo infiel,Decid a vuestros hermanos: Ammi; y a vuestras hermanas: Ruhama. ,https://www.biblia.es/biblia-buscar-libros-1.php?libro=oseas&capitulo=2&version=rv60
oseas,2,2,El amor de Jehová hacia su pueblo infiel,"Contended con vuestra madre, contended; porque ella no es mi mujer, ni yo su marido; aparte, pues, sus fornicaciones de su rostro, y sus adulterios de entre sus pechos; ",https://www.biblia.es/biblia-buscar-libros-1.php?libro=oseas&capitulo=2&version=rv60
oseas,2,3,El amor de Jehová hacia su pueblo infiel,"no sea que yo la despoje y desnude, la ponga como el día en que nació, la haga como un desierto, la deje como tierra seca, y la mate de sed. ",https://www.biblia.es/biblia-buscar-libros-1.php?libro=oseas&capitulo=2&version=rv60
oseas,2,4,El amor de Jehová hacia su pueblo infiel,"Ni tendré misericordia de sus hijos, porque son hijos de prostitución. ",https://www.biblia.es/biblia-buscar-libros-1.php?libro=oseas&capitulo=2&version=rv60
oseas,2,5,El amor de Jehová hacia su pueblo infiel,"Porque su madre se prostituyó; la que los dio a luz se deshonró, porque dijo: Iré tras mis amantes, que me dan mi pan y mi agua, mi lana y mi lino, mi aceite y mi bebida. ",https://www.biblia.es/biblia-buscar-libros-1.php?libro=oseas&capitulo=2&version=rv60
oseas,2,6,El amor de Jehová hacia su pueblo infiel,"Por tanto, he aquí yo rodearé de espinos su camino, y la cercaré con seto, y no hallará sus caminos. ",https://www.biblia.es/biblia-buscar-libros-1.php?libro=oseas&capitulo=2&version=rv60
oseas,2,7,El amor de Jehová hacia su pueblo infiel,"Seguirá a sus amantes, y no los alcanzará; los buscará, y no los hallará. Entonces dirá: Iré y me volveré a mi primer marido; porque mejor me iba entonces que ahora. ",https://www.biblia.es/biblia-buscar-libros-1.php?libro=oseas&capitulo=2&version=rv60
oseas,2,8,El amor de Jehová hacia su pueblo infiel,"Y ella no reconoció que yo le daba el trigo, el vino y el aceite, y que le multipliqué la plata y el oro que ofrecían a Baal. ",https://www.biblia.es/biblia-buscar-libros-1.php?libro=oseas&capitulo=2&version=rv60
oseas,2,9,El amor de Jehová hacia su pueblo infiel,"Por tanto, yo volveré y tomaré mi trigo a su tiempo, y mi vino a su sazón, y quitaré mi lana y mi lino que había dado para cubrir su desnudez. ",https://www.biblia.es/biblia-buscar-libros-1.php?libro=oseas&capitulo=2&version=rv60
oseas,2,10,El amor de Jehová hacia su pueblo infiel,"Y ahora descubriré yo su locura delante de los ojos de sus amantes, y nadie la librará de mi mano. ",https://www.biblia.es/biblia-buscar-libros-1.php?libro=oseas&capitulo=2&version=rv60
oseas,2,11,El amor de Jehová hacia su pueblo infiel,"Haré cesar todo su gozo, sus fiestas, sus nuevas lunas y sus días de reposo, y todas sus festividades. ",https://www.biblia.es/biblia-buscar-libros-1.php?libro=oseas&capitulo=2&version=rv60
oseas,2,12,El amor de Jehová hacia su pueblo infiel,"Y haré talar sus vides y sus higueras, de las cuales dijo: Mi salario son, salario que me han dado mis amantes. Y las reduciré a un matorral, y las comerán las bestias del campo. ",https://www.biblia.es/biblia-buscar-libros-1.php?libro=oseas&capitulo=2&version=rv60
oseas,2,13,El amor de Jehová hacia su pueblo infiel,"Y la castigaré por los días en que incensaba a los baales, y se adornaba de sus zarcillos y de sus joyeles, y se iba tras sus amantes y se olvidaba de mí, dice Jehová. ",https://www.biblia.es/biblia-buscar-libros-1.php?libro=oseas&capitulo=2&version=rv60
oseas,2,14,El amor de Jehová hacia su pueblo infiel,"Pero he aquí que yo la atraeré y la llevaré al desierto, y hablaré a su corazón. ",https://www.biblia.es/biblia-buscar-libros-1.php?libro=oseas&capitulo=2&version=rv60
oseas,2,15,El amor de Jehová hacia su pueblo infiel,"Y le daré sus viñas desde allí, y el valle de Acor por puerta de esperanza; y allí cantará como en los tiempos de su juventud, y como en el día de su subida de la tierra de Egipto. ",https://www.biblia.es/biblia-buscar-libros-1.php?libro=oseas&capitulo=2&version=rv60
oseas,2,16,El amor de Jehová hacia su pueblo infiel,"En aquel tiempo, dice Jehová, me llamarás Ishi, y nunca más me llamarás Baali. ",https://www.biblia.es/biblia-buscar-libros-1.php?libro=oseas&capitulo=2&version=rv60
oseas,2,17,El amor de Jehová hacia su pueblo infiel,"Porque quitaré de su boca los nombres de los baales, y nunca más se mencionarán sus nombres. ",https://www.biblia.es/biblia-buscar-libros-1.php?libro=oseas&capitulo=2&version=rv60
oseas,2,18,El amor de Jehová hacia su pueblo infiel,"En aquel tiempo haré para ti pacto con las bestias del campo, con las aves del cielo y con las serpientes de la tierra; y quitaré de la tierra arco y espada y guerra, y te haré dormir segura. ",https://www.biblia.es/biblia-buscar-libros-1.php?libro=oseas&capitulo=2&version=rv60
oseas,2,19,El amor de Jehová hacia su pueblo infiel,"Y te desposaré conmigo para siempre; te desposaré conmigo en justicia, juicio, benignidad y misericordia. ",https://www.biblia.es/biblia-buscar-libros-1.php?libro=oseas&capitulo=2&version=rv60
oseas,2,20,El amor de Jehová hacia su pueblo infiel,"Y te desposaré conmigo en fidelidad, y conocerás a Jehová. ",https://www.biblia.es/biblia-buscar-libros-1.php?libro=oseas&capitulo=2&version=rv60
oseas,2,21,El amor de Jehová hacia su pueblo infiel,"En aquel tiempo responderé, dice Jehová, yo responderé a los cielos, y ellos responderán a la tierra. ",https://www.biblia.es/biblia-buscar-libros-1.php?libro=oseas&capitulo=2&version=rv60
oseas,2,22,El amor de Jehová hacia su pueblo infiel,"Y la tierra responderá al trigo, al vino y al aceite, y ellos responderán a Jezreel. ",https://www.biblia.es/biblia-buscar-libros-1.php?libro=oseas&capitulo=2&version=rv60
oseas,2,23,El amor de Jehová hacia su pueblo infiel,"Y la sembraré para mí en la tierra, y tendré misericordia de Lo-ruhama; y diré a Lo-ammi: Tú eres pueblo mío, y él dirá: Dios mío. ",https://www.biblia.es/biblia-buscar-libros-1.php?libro=oseas&capitulo=2&version=rv60
oseas,3,1,Oseas y la adúltera,"Me dijo otra vez Jehová: Ve, ama a una mujer amada de su compañero, aunque adúltera, como el amor de Jehová para con los hijos de Israel, los cuales miran a dioses ajenos, y aman tortas de pasas. ",https://www.biblia.es/biblia-buscar-libros-1.php?libro=oseas&capitulo=3&version=rv60
oseas,3,2,Oseas y la adúltera,La compré entonces para mí por quince siclos de plata   y un homer y medio de cebada. ,https://www.biblia.es/biblia-buscar-libros-1.php?libro=oseas&capitulo=3&version=rv60
oseas,3,3,Oseas y la adúltera,"Y le dije: Tú serás mía durante muchos días; no fornicarás, ni tomarás otro varón; lo mismo haré yo contigo. ",https://www.biblia.es/biblia-buscar-libros-1.php?libro=oseas&capitulo=3&version=rv60
oseas,3,4,Oseas y la adúltera,"Porque muchos días estarán los hijos de Israel sin rey, sin príncipe, sin sacrificio, sin estatua, sin efod y sin terafines. ",https://www.biblia.es/biblia-buscar-libros-1.php?libro=oseas&capitulo=3&version=rv60
oseas,3,5,Oseas y la adúltera,"Después volverán los hijos de Israel, y buscarán a Jehová su Dios, y a David su rey; y temerán a Jehová y a su bondad en el fin de los días. ",https://www.biblia.es/biblia-buscar-libros-1.php?libro=oseas&capitulo=3&version=rv60
oseas,4,1,Controversia de Jehová con Israel,"Oíd palabra de Jehová, hijos de Israel, porque Jehová contiende con los moradores de la tierra; porque no hay verdad, ni misericordia, ni conocimiento de Dios en la tierra. ",https://www.biblia.es/biblia-buscar-libros-1.php?libro=oseas&capitulo=4&version=rv60
oseas,4,2,Controversia de Jehová con Israel,"Perjurar, mentir, matar, hurtar y adulterar prevalecen, y homicidio tras homicidio se suceden. ",https://www.biblia.es/biblia-buscar-libros-1.php?libro=oseas&capitulo=4&version=rv60
oseas,4,3,Controversia de Jehová con Israel,"Por lo cual se enlutará la tierra, y se extenuará todo morador de ella, con las bestias del campo y las aves del cielo; y aun los peces del mar morirán. ",https://www.biblia.es/biblia-buscar-libros-1.php?libro=oseas&capitulo=4&version=rv60
oseas,4,4,Controversia de Jehová con Israel,"Ciertamente hombre no contienda ni reprenda a hombre, porque tu pueblo es como los que resisten al sacerdote. ",https://www.biblia.es/biblia-buscar-libros-1.php?libro=oseas&capitulo=4&version=rv60
oseas,4,5,Controversia de Jehová con Israel,"Caerás por tanto en el día, y caerá también contigo el profeta de noche; y a tu madre destruiré. ",https://www.biblia.es/biblia-buscar-libros-1.php?libro=oseas&capitulo=4&version=rv60
oseas,4,6,Controversia de Jehová con Israel,"Mi pueblo fue destruido, porque le faltó conocimiento. Por cuanto desechaste el conocimiento, yo te echaré del sacerdocio; y porque olvidaste la ley de tu Dios, también yo me olvidaré de tus hijos. ",https://www.biblia.es/biblia-buscar-libros-1.php?libro=oseas&capitulo=4&version=rv60
oseas,4,7,Controversia de Jehová con Israel,"Conforme a su grandeza, así pecaron contra mí; también yo cambiaré su honra en afrenta. ",https://www.biblia.es/biblia-buscar-libros-1.php?libro=oseas&capitulo=4&version=rv60
oseas,4,8,Controversia de Jehová con Israel,"Del pecado de mi pueblo comen, y en su maldad levantan su alma. ",https://www.biblia.es/biblia-buscar-libros-1.php?libro=oseas&capitulo=4&version=rv60
oseas,4,9,Controversia de Jehová con Israel,"Y será el pueblo como el sacerdote; le castigaré por su conducta, y le pagaré conforme a sus obras. ",https://www.biblia.es/biblia-buscar-libros-1.php?libro=oseas&capitulo=4&version=rv60
oseas,4,10,Controversia de Jehová con Israel,"Comerán, pero no se saciarán; fornicarán, mas no se multiplicarán, porque dejaron de servir a Jehová. ",https://www.biblia.es/biblia-buscar-libros-1.php?libro=oseas&capitulo=4&version=rv60
oseas,4,11,Controversia de Jehová con Israel,"Fornicación, vino y mosto quitan el juicio. ",https://www.biblia.es/biblia-buscar-libros-1.php?libro=oseas&capitulo=4&version=rv60
oseas,4,12,Controversia de Jehová con Israel,"Mi pueblo a su ídolo de madera pregunta, y el leño le responde; porque espíritu de fornicaciones lo hizo errar, y dejaron a su Dios para fornicar. ",https://www.biblia.es/biblia-buscar-libros-1.php?libro=oseas&capitulo=4&version=rv60
oseas,4,13,Controversia de Jehová con Israel,"Sobre las cimas de los montes sacrificaron, e incensaron sobre los collados, debajo de las encinas, álamos y olmos que tuviesen buena sombra; por tanto, vuestras hijas fornicarán, y adulterarán vuestras nueras. ",https://www.biblia.es/biblia-buscar-libros-1.php?libro=oseas&capitulo=4&version=rv60
oseas,4,14,Controversia de Jehová con Israel,"No castigaré a vuestras hijas cuando forniquen, ni a vuestras nueras cuando adulteren; porque ellos mismos se van con rameras, y con malas mujeres sacrifican; por tanto, el pueblo sin entendimiento caerá. ",https://www.biblia.es/biblia-buscar-libros-1.php?libro=oseas&capitulo=4&version=rv60
oseas,4,15,Controversia de Jehová con Israel,"Si fornicas tú, Israel, a lo menos no peque Judá; y no entréis en Gilgal, ni subáis a Bet-avén, ni juréis: Vive Jehová. ",https://www.biblia.es/biblia-buscar-libros-1.php?libro=oseas&capitulo=4&version=rv60
oseas,4,16,Controversia de Jehová con Israel,Porque como novilla indómita se apartó Israel; ¿los apacentará ahora Jehová como a corderos en lugar espacioso? ,https://www.biblia.es/biblia-buscar-libros-1.php?libro=oseas&capitulo=4&version=rv60
oseas,4,17,Controversia de Jehová con Israel,Efraín es dado a ídolos; déjalo. ,https://www.biblia.es/biblia-buscar-libros-1.php?libro=oseas&capitulo=4&version=rv60
oseas,4,18,Controversia de Jehová con Israel,Su bebida se corrompió; fornicaron sin cesar; sus príncipes amaron lo que avergüenza. ,https://www.biblia.es/biblia-buscar-libros-1.php?libro=oseas&capitulo=4&version=rv60
oseas,4,19,Controversia de Jehová con Israel,"El viento los ató en sus alas, y de sus sacrificios serán avergonzados. ",https://www.biblia.es/biblia-buscar-libros-1.php?libro=oseas&capitulo=4&version=rv60
oseas,5,1,Castigo de la apostasía de Israel,"Sacerdotes, oíd esto, y estad atentos, casa de Israel, y casa del rey, escuchad; porque para vosotros es el juicio, pues habéis sido lazo en Mizpa, y red tendida sobre Tabor. ",https://www.biblia.es/biblia-buscar-libros-1.php?libro=oseas&capitulo=5&version=rv60
oseas,5,2,Castigo de la apostasía de Israel,"Y haciendo víctimas han bajado hasta lo profundo; por tanto, yo castigaré a todos ellos. ",https://www.biblia.es/biblia-buscar-libros-1.php?libro=oseas&capitulo=5&version=rv60
