id,book,chapter,verse,subtitle,text,verse_id,source_url,theme,emotion
1,1-tesalonicenses,1,1,Salutación,"Pablo, Silvano y Timoteo, a la iglesia de los tesalonicenses en Dios Padre y en el Señor Jesucristo: Gracia y paz sean a vosotros, de Dios nuestro Padre y del Señor Jesucristo.",1-tesalonicenses_1_1,https://www.biblia.es/biblia-buscar-libros-1.php?libro=1-tesalonicenses&capitulo=1&version=rv60,fe;amor;perdón;esperanza,Neutral
2,1-tesalonicenses,1,2,Ejemplo de los tesalonicenses,"Damos siempre gracias a Dios por todos vosotros, haciendo memoria de vosotros en nuestras oraciones,",1-tesalonicenses_1_2,https://www.biblia.es/biblia-buscar-libros-1.php?libro=1-tesalonicenses&capitulo=1&version=rv60,fe;esperanza,Alegría
3,1-tesalonicenses,1,3,Ejemplo de los tesalonicenses,"acordándonos sin cesar delante del Dios y Padre nuestro de la obra de vuestra fe, del trabajo de vuestro amor y de vuestra constancia en la esperanza en nuestro Señor Jesucristo.",1-tesalonicenses_1_3,https://www.biblia.es/biblia-buscar-libros-1.php?libro=1-tesalonicenses&capitulo=1&version=rv60,fe;amor;esperanza,Neutral
4,1-tesalonicenses,1,4,Ejemplo de los tesalonicenses,"Porque conocemos, hermanos amados de Dios, vuestra elección;",1-tesalonicenses_1_4,https://www.biblia.es/biblia-buscar-libros-1.php?libro=1-tesalonicenses&capitulo=1&version=rv60,fe;amor,Alegría
5,1-tesalonicenses,1,5,Ejemplo de los tesalonicenses,"pues nuestro evangelio no llegó a vosotros en palabras solamente, sino también en poder, en el Espíritu Santo y en plena certidumbre, como bien sabéis cuáles fuimos entre vosotros por amor de vosotros.",1-tesalonicenses_1_5,https://www.biblia.es/biblia-buscar-libros-1.php?libro=1-tesalonicenses&capitulo=1&version=rv60,fe;esperanza;perdón,Neutral
6,1-tesalonicenses,1,6,Ejemplo de los tesalonicenses,"Y vosotros vinisteis a ser imitadores de nosotros y del Señor, recibiendo la palabra en medio de gran tribulación, con gozo del Espíritu Santo,",1-tesalonicenses_1_6,https://www.biblia.es/biblia-buscar-libros-1.php?libro=1-tesalonicenses&capitulo=1&version=rv60,fe;amor;perdón;esperanza,Alegría
7,1-tesalonicenses,1,7,Ejemplo de los tesalonicenses,de tal manera que habéis sido ejemplo a todos los de Macedonia y de Acaya que han creído.,1-tesalonicenses_1_7,https://www.biblia.es/biblia-buscar-libros-1.php?libro=1-tesalonicenses&capitulo=1&version=rv60,fe;esperanza,Neutral
8,1-tesalonicenses,1,8,Ejemplo de los tesalonicenses,"Porque partiendo de vosotros ha sido divulgada la palabra del Señor, no sólo en Macedonia y Acaya, sino que también en todo lugar vuestra fe en Dios se ha extendido, de modo que nosotros no tenemos necesidad de hablar nada;",1-tesalonicenses_1_8,https://www.biblia.es/biblia-buscar-libros-1.php?libro=1-tesalonicenses&capitulo=1&version=rv60,fe;esperanza,Neutral
9,1-tesalonicenses,1,9,Ejemplo de los tesalonicenses,"porque ellos mismos cuentan de nosotros la manera en que nos recibisteis, y cómo os convertisteis de los ídolos a Dios, para servir al Dios vivo y verdadero,",1-tesalonicenses_1_9,https://www.biblia.es/biblia-buscar-libros-1.php?libro=1-tesalonicenses&capitulo=1&version=rv60,fe,Neutral
10,1-tesalonicenses,1,10,Ejemplo de los tesalonicenses,"y esperar de los cielos a su Hijo, al cual resucitó de los muertos, a Jesús, quien nos libra de la ira venidera.",1-tesalonicenses_1_10,https://www.biblia.es/biblia-buscar-libros-1.php?libro=1-tesalonicenses&capitulo=1&version=rv60,fe;perdón;esperanza;amor;miedo,Ira
11,1-tesalonicenses,2,1,Ministerio de Pablo en Tesalónica,"Porque vosotros mismos sabéis, hermanos, que nuestra visita a vosotros no resultó vana;",1-tesalonicenses_2_1,https://www.biblia.es/biblia-buscar-libros-1.php?libro=1-tesalonicenses&capitulo=2&version=rv60,esperanza;fe;amor;perdón,Neutral
12,1-tesalonicenses,2,2,Ministerio de Pablo en Tesalónica,"pues habiendo antes padecido y sido ultrajados en Filipos, como sabéis, tuvimos denuedo en nuestro Dios para anunciaros el evangelio de Dios en medio de gran oposición.",1-tesalonicenses_2_2,https://www.biblia.es/biblia-buscar-libros-1.php?libro=1-tesalonicenses&capitulo=2&version=rv60,fe;esperanza,disgust
13,1-tesalonicenses,2,3,Ministerio de Pablo en Tesalónica,"Porque nuestra exhortación no procedió de error ni de impureza, ni fue por engaño,",1-tesalonicenses_2_3,https://www.biblia.es/biblia-buscar-libros-1.php?libro=1-tesalonicenses&capitulo=2&version=rv60,fe;perdón;esperanza,disgust
14,1-tesalonicenses,2,4,Ministerio de Pablo en Tesalónica,"sino que según fuimos aprobados por Dios para que se nos confiase el evangelio, así hablamos; no como para agradar a los hombres, sino a Dios, que prueba nuestros corazones.",1-tesalonicenses_2_4,https://www.biblia.es/biblia-buscar-libros-1.php?libro=1-tesalonicenses&capitulo=2&version=rv60,fe;esperanza;perdón,Neutral
15,1-tesalonicenses,2,5,Ministerio de Pablo en Tesalónica,"Porque nunca usamos de palabras lisonjeras, como sabéis, ni encubrimos avaricia; Dios es testigo;",1-tesalonicenses_2_5,https://www.biblia.es/biblia-buscar-libros-1.php?libro=1-tesalonicenses&capitulo=2&version=rv60,fe,Ira
16,1-tesalonicenses,2,6,Ministerio de Pablo en Tesalónica,"ni buscamos gloria de los hombres; ni de vosotros, ni de otros, aunque podíamos seros carga como apóstoles de Cristo.",1-tesalonicenses_2_6,https://www.biblia.es/biblia-buscar-libros-1.php?libro=1-tesalonicenses&capitulo=2&version=rv60,fe,Neutral
17,1-tesalonicenses,2,7,Ministerio de Pablo en Tesalónica,"Antes fuimos tiernos entre vosotros, como la nodriza que cuida con ternura a sus propios hijos.",1-tesalonicenses_2_7,https://www.biblia.es/biblia-buscar-libros-1.php?libro=1-tesalonicenses&capitulo=2&version=rv60,amor;perdón;esperanza;fe,Neutral
18,1-tesalonicenses,2,8,Ministerio de Pablo en Tesalónica,"Tan grande es nuestro afecto por vosotros, que hubiéramos querido entregaros no sólo el evangelio de Dios, sino también nuestras propias vidas; porque habéis llegado a sernos muy queridos.",1-tesalonicenses_2_8,https://www.biblia.es/biblia-buscar-libros-1.php?libro=1-tesalonicenses&capitulo=2&version=rv60,amor;fe;perdón;esperanza,Miedo
19,1-tesalonicenses,2,9,Ministerio de Pablo en Tesalónica,"Porque os acordáis, hermanos, de nuestro trabajo y fatiga; cómo trabajando de noche y de día, para no ser gravosos a ninguno de vosotros, os predicamos el evangelio de Dios.",1-tesalonicenses_2_9,https://www.biblia.es/biblia-buscar-libros-1.php?libro=1-tesalonicenses&capitulo=2&version=rv60,fe,Neutral
20,1-tesalonicenses,2,10,Ministerio de Pablo en Tesalónica,"Vosotros sois testigos, y Dios también, de cuán santa, justa e irreprensiblemente nos comportamos con vosotros los creyentes;",1-tesalonicenses_2_10,https://www.biblia.es/biblia-buscar-libros-1.php?libro=1-tesalonicenses&capitulo=2&version=rv60,fe;esperanza;perdón,Neutral
21,1-tesalonicenses,2,11,Ministerio de Pablo en Tesalónica,"así como también sabéis de qué modo, como el padre a sus hijos, exhortábamos y consolábamos a cada uno de vosotros,",1-tesalonicenses_2_11,https://www.biblia.es/biblia-buscar-libros-1.php?libro=1-tesalonicenses&capitulo=2&version=rv60,fe;esperanza;amor,disgust
22,1-tesalonicenses,2,12,Ministerio de Pablo en Tesalónica,"y os encargábamos que anduvieseis como es digno de Dios, que os llamó a su reino y gloria.",1-tesalonicenses_2_12,https://www.biblia.es/biblia-buscar-libros-1.php?libro=1-tesalonicenses&capitulo=2&version=rv60,fe;esperanza,Alegría
23,1-tesalonicenses,2,13,Ministerio de Pablo en Tesalónica,"Por lo cual también nosotros sin cesar damos gracias a Dios, de que cuando recibisteis la palabra de Dios que oísteis de nosotros, la recibisteis no como palabra de hombres, sino según es en verdad, la palabra de Dios, la cual actúa en vosotros los creyentes.",1-tesalonicenses_2_13,https://www.biblia.es/biblia-buscar-libros-1.php?libro=1-tesalonicenses&capitulo=2&version=rv60,fe;esperanza,Neutral
24,1-tesalonicenses,2,14,Ministerio de Pablo en Tesalónica,"Porque vosotros, hermanos, vinisteis a ser imitadores de las iglesias de Dios en Cristo Jesús que están en Judea; pues habéis padecido de los de vuestra propia nación las mismas cosas que ellas padecieron de los judíos,",1-tesalonicenses_2_14,https://www.biblia.es/biblia-buscar-libros-1.php?libro=1-tesalonicenses&capitulo=2&version=rv60,fe;amor;perdón,Tristeza
25,1-tesalonicenses,2,15,Ministerio de Pablo en Tesalónica,"los cuales mataron al Señor Jesús y a sus propios profetas, y a nosotros nos expulsaron; y no agradan a Dios, y se oponen a todos los hombres,",1-tesalonicenses_2_15,https://www.biblia.es/biblia-buscar-libros-1.php?libro=1-tesalonicenses&capitulo=2&version=rv60,,Ira
26,1-tesalonicenses,2,16,Ministerio de Pablo en Tesalónica,"impidiéndonos hablar a los gentiles para que éstos se salven; así colman ellos siempre la medida de sus pecados, pues vino sobre ellos la ira hasta el extremo.",1-tesalonicenses_2_16,https://www.biblia.es/biblia-buscar-libros-1.php?libro=1-tesalonicenses&capitulo=2&version=rv60,miedo,Ira
27,1-tesalonicenses,2,17,Ausencia de Pablo de la iglesia,"Pero nosotros, hermanos, separados de vosotros por un poco de tiempo, de vista pero no de corazón, tanto más procuramos con mucho deseo ver vuestro rostro;",1-tesalonicenses_2_17,https://www.biblia.es/biblia-buscar-libros-1.php?libro=1-tesalonicenses&capitulo=2&version=rv60,esperanza;fe,Tristeza
28,1-tesalonicenses,2,18,Ausencia de Pablo de la iglesia,"por lo cual quisimos ir a vosotros, yo Pablo ciertamente una y otra vez; pero Satanás nos estorbó.",1-tesalonicenses_2_18,https://www.biblia.es/biblia-buscar-libros-1.php?libro=1-tesalonicenses&capitulo=2&version=rv60,miedo,Tristeza
29,1-tesalonicenses,2,19,Ausencia de Pablo de la iglesia,"Porque ¿cuál es nuestra esperanza, o gozo, o corona de que me gloríe? ¿No lo sois vosotros, delante de nuestro Señor Jesucristo, en su venida?",1-tesalonicenses_2_19,https://www.biblia.es/biblia-buscar-libros-1.php?libro=1-tesalonicenses&capitulo=2&version=rv60,fe;esperanza,Neutral
30,1-tesalonicenses,2,20,Ausencia de Pablo de la iglesia,Vosotros sois nuestra gloria y gozo.,1-tesalonicenses_2_20,https://www.biblia.es/biblia-buscar-libros-1.php?libro=1-tesalonicenses&capitulo=2&version=rv60,fe;amor;esperanza,Alegría
31,1-tesalonicenses,3,1,,"Por lo cual, no pudiendo soportarlo más, acordamos quedarnos solos en Atenas,",1-tesalonicenses_3_1,https://www.biblia.es/biblia-buscar-libros-1.php?libro=1-tesalonicenses&capitulo=3&version=rv60,,Tristeza
32,1-tesalonicenses,3,2,,"y enviamos a Timoteo nuestro hermano, servidor de Dios y colaborador nuestro en el evangelio de Cristo, para confirmaros y exhortaros respecto a vuestra fe,",1-tesalonicenses_3_2,https://www.biblia.es/biblia-buscar-libros-1.php?libro=1-tesalonicenses&capitulo=3&version=rv60,esperanza;amor;fe,Neutral
33,1-tesalonicenses,3,3,,a fin de que nadie se inquiete por estas tribulaciones; porque vosotros mismos sabéis que para esto estamos puestos.,1-tesalonicenses_3_3,https://www.biblia.es/biblia-buscar-libros-1.php?libro=1-tesalonicenses&capitulo=3&version=rv60,fe,Neutral
34,1-tesalonicenses,3,4,,"Porque también estando con vosotros, os predecíamos que íbamos a pasar tribulaciones, como ha acontecido y sabéis.",1-tesalonicenses_3_4,https://www.biblia.es/biblia-buscar-libros-1.php?libro=1-tesalonicenses&capitulo=3&version=rv60,fe;miedo,Miedo
35,1-tesalonicenses,3,5,,"Por lo cual también yo, no pudiendo soportar más, envié para informarme de vuestra fe, no sea que os hubiese tentado el tentador, y que nuestro trabajo resultase en vano.",1-tesalonicenses_3_5,https://www.biblia.es/biblia-buscar-libros-1.php?libro=1-tesalonicenses&capitulo=3&version=rv60,miedo;fe,Miedo
36,1-tesalonicenses,3,6,,"Pero cuando Timoteo volvió de vosotros a nosotros, y nos dio buenas noticias de vuestra fe y amor, y que siempre nos recordáis con cariño, deseando vernos, como también nosotros a vosotros,",1-tesalonicenses_3_6,https://www.biblia.es/biblia-buscar-libros-1.php?libro=1-tesalonicenses&capitulo=3&version=rv60,fe;esperanza;amor;perdón,Alegría
37,1-tesalonicenses,3,7,,"por ello, hermanos, en medio de toda nuestra necesidad y aflicción fuimos consolados de vosotros por medio de vuestra fe;",1-tesalonicenses_3_7,https://www.biblia.es/biblia-buscar-libros-1.php?libro=1-tesalonicenses&capitulo=3&version=rv60,fe;esperanza;amor,Alegría
38,1-tesalonicenses,3,8,,"porque ahora vivimos, si vosotros estáis firmes en el Señor.",1-tesalonicenses_3_8,https://www.biblia.es/biblia-buscar-libros-1.php?libro=1-tesalonicenses&capitulo=3&version=rv60,fe;esperanza,Neutral
39,1-tesalonicenses,3,9,,"Por lo cual, ¿qué acción de gracias podremos dar a Dios por vosotros, por todo el gozo con que nos gozamos a causa de vosotros delante de nuestro Dios,",1-tesalonicenses_3_9,https://www.biblia.es/biblia-buscar-libros-1.php?libro=1-tesalonicenses&capitulo=3&version=rv60,fe;amor,Alegría
40,1-tesalonicenses,3,10,,"orando de noche y de día con gran insistencia, para que veamos vuestro rostro, y completemos lo que falte a vuestra fe?",1-tesalonicenses_3_10,https://www.biblia.es/biblia-buscar-libros-1.php?libro=1-tesalonicenses&capitulo=3&version=rv60,esperanza,Neutral
41,1-tesalonicenses,3,11,,"Mas el mismo Dios y Padre nuestro, y nuestro Señor Jesucristo, dirija nuestro camino a vosotros.",1-tesalonicenses_3_11,https://www.biblia.es/biblia-buscar-libros-1.php?libro=1-tesalonicenses&capitulo=3&version=rv60,fe;esperanza,Neutral
