id,book,chapter,verse,subtitle,text,verse_id,source_url,theme,emotion
1,cantares,1,1,La esposa y las hijas de Jerusalén,"Cantar de los cantares, el cual es de Salomón.",cantares_1_1,https://www.biblia.es/biblia-buscar-libros-1.php?libro=cantares&capitulo=1&version=rv60,fe,Neutral
2,cantares,1,2,La esposa y las hijas de Jerusalén,"¡Oh, si él me besara con besos de su boca!
Porque mejores son tus amores que el vino.",cantares_1_2,https://www.biblia.es/biblia-buscar-libros-1.php?libro=cantares&capitulo=1&version=rv60,amor;fe;esperanza;perdón,Asco
3,cantares,1,3,La esposa y las hijas de Jerusalén,"A más del olor de tus suaves ungüentos,
Tu nombre es como ungüento derramado;
Por eso las doncellas te aman.",cantares_1_3,https://www.biblia.es/biblia-buscar-libros-1.php?libro=cantares&capitulo=1&version=rv60,amor,Alegría
4,cantares,1,4,La esposa y las hijas de Jerusalén,"Atráeme; en pos de ti correremos.
El rey me ha metido en sus cámaras;
Nos gozaremos y alegraremos en ti;
Nos acordaremos de tus amores más que del vino;
Con razón te aman.",cantares_1_4,https://www.biblia.es/biblia-buscar-libros-1.php?libro=cantares&capitulo=1&version=rv60,amor;esperanza;fe;perdón,Alegría
5,cantares,1,5,La esposa y las hijas de Jerusalén,"Morena soy, oh hijas de Jerusalén, pero codiciable
Como las tiendas de Cedar,
Como las cortinas de Salomón.",cantares_1_5,https://www.biblia.es/biblia-buscar-libros-1.php?libro=cantares&capitulo=1&version=rv60,fe,Neutral
6,cantares,1,6,La esposa y las hijas de Jerusalén,"No reparéis en que soy morena,
Porque el sol me miró.
Los hijos de mi madre se airaron contra mí;
Me pusieron a guardar las viñas;
Y mi viña, que era mía, no guardé.",cantares_1_6,https://www.biblia.es/biblia-buscar-libros-1.php?libro=cantares&capitulo=1&version=rv60,miedo,Ira
7,cantares,1,7,La esposa y las hijas de Jerusalén,"Hazme saber, oh tú a quien ama mi alma,
Dónde apacientas, dónde sesteas al mediodía;
Pues ¿por qué había de estar yo como errante
Junto a los rebaños de tus compañeros?",cantares_1_7,https://www.biblia.es/biblia-buscar-libros-1.php?libro=cantares&capitulo=1&version=rv60,amor,Miedo
8,cantares,1,8,La esposa y las hijas de Jerusalén,"Si tú no lo sabes, oh hermosa entre las mujeres,
Ve, sigue las huellas del rebaño,
Y apacienta tus cabritas junto a las cabañas de los pastores.",cantares_1_8,https://www.biblia.es/biblia-buscar-libros-1.php?libro=cantares&capitulo=1&version=rv60,amor;fe;esperanza;perdón,Asco
9,cantares,1,9,La esposa y el esposo,"A yegua de los carros de Faraón
Te he comparado, amiga mía.",cantares_1_9,https://www.biblia.es/biblia-buscar-libros-1.php?libro=cantares&capitulo=1&version=rv60,amor,Asco
10,cantares,1,10,La esposa y el esposo,"Hermosas son tus mejillas entre los pendientes,
Tu cuello entre los collares.",cantares_1_10,https://www.biblia.es/biblia-buscar-libros-1.php?libro=cantares&capitulo=1&version=rv60,amor,Neutral
11,cantares,1,11,La esposa y el esposo,"Zarcillos de oro te haremos,
Tachonados de plata.",cantares_1_11,https://www.biblia.es/biblia-buscar-libros-1.php?libro=cantares&capitulo=1&version=rv60,,Neutral
12,cantares,1,12,La esposa y el esposo,"Mientras el rey estaba en su reclinatorio,
Mi nardo dio su olor.",cantares_1_12,https://www.biblia.es/biblia-buscar-libros-1.php?libro=cantares&capitulo=1&version=rv60,,Asco
13,cantares,1,13,La esposa y el esposo,"Mi amado es para mí un manojito de mirra,
Que reposa entre mis pechos.",cantares_1_13,https://www.biblia.es/biblia-buscar-libros-1.php?libro=cantares&capitulo=1&version=rv60,amor;perdón;fe,Miedo
14,cantares,1,14,La esposa y el esposo,"Racimo de flores de alheña en las viñas de En-gadi
Es para mí mi amado.",cantares_1_14,https://www.biblia.es/biblia-buscar-libros-1.php?libro=cantares&capitulo=1&version=rv60,amor;fe;perdón,Alegría
15,cantares,1,15,La esposa y el esposo,"He aquí que tú eres hermosa, amiga mía;
He aquí eres bella; tus ojos son como palomas.",cantares_1_15,https://www.biblia.es/biblia-buscar-libros-1.php?libro=cantares&capitulo=1&version=rv60,amor;fe;perdón;esperanza,Ira
16,cantares,1,16,La esposa y el esposo,"He aquí que tú eres hermoso, amado mío, y dulce;
Nuestro lecho es de flores.",cantares_1_16,https://www.biblia.es/biblia-buscar-libros-1.php?libro=cantares&capitulo=1&version=rv60,amor;fe;perdón;esperanza,Alegría
17,cantares,1,17,La esposa y el esposo,"Las vigas de nuestra casa son de cedro,
Y de ciprés los artesonados.",cantares_1_17,https://www.biblia.es/biblia-buscar-libros-1.php?libro=cantares&capitulo=1&version=rv60,,Neutral
18,cantares,2,1,,"Yo soy la rosa de Sarón,
Y el lirio de los valles.",cantares_2_1,https://www.biblia.es/biblia-buscar-libros-1.php?libro=cantares&capitulo=2&version=rv60,fe;esperanza;amor,Alegría
19,cantares,2,2,,"Como el lirio entre los espinos,
Así es mi amiga entre las doncellas.",cantares_2_2,https://www.biblia.es/biblia-buscar-libros-1.php?libro=cantares&capitulo=2&version=rv60,amor;fe,Neutral
20,cantares,2,3,,"Como el manzano entre los árboles silvestres,
Así es mi amado entre los jóvenes;
Bajo la sombra del deseado me senté,
Y su fruto fue dulce a mi paladar.",cantares_2_3,https://www.biblia.es/biblia-buscar-libros-1.php?libro=cantares&capitulo=2&version=rv60,amor;fe,Alegría
21,cantares,2,4,,"Me llevó a la casa del banquete,
Y su bandera sobre mí fue amor.",cantares_2_4,https://www.biblia.es/biblia-buscar-libros-1.php?libro=cantares&capitulo=2&version=rv60,amor;esperanza,Asco
22,cantares,2,5,,"Sustentadme con pasas, confortadme con manzanas;
Porque estoy enferma de amor.",cantares_2_5,https://www.biblia.es/biblia-buscar-libros-1.php?libro=cantares&capitulo=2&version=rv60,,Tristeza
23,cantares,2,6,,"Su izquierda esté debajo de mi cabeza,
Y su derecha me abrace.",cantares_2_6,https://www.biblia.es/biblia-buscar-libros-1.php?libro=cantares&capitulo=2&version=rv60,amor;fe;perdón,Asco
24,cantares,2,7,,"Yo os conjuro, oh doncellas de Jerusalén,
Por los corzos y por las ciervas del campo,
Que no despertéis ni hagáis velar al amor,
Hasta que quiera.",cantares_2_7,https://www.biblia.es/biblia-buscar-libros-1.php?libro=cantares&capitulo=2&version=rv60,miedo;amor;fe,Ira
25,cantares,2,8,,"¡La voz de mi amado! He aquí él viene
Saltando sobre los montes,
Brincando sobre los collados.",cantares_2_8,https://www.biblia.es/biblia-buscar-libros-1.php?libro=cantares&capitulo=2&version=rv60,amor;fe;esperanza;perdón,Miedo
26,cantares,2,9,,"Mi amado es semejante al corzo,
O al cervatillo. Helo aquí, está tras nuestra pared,
Mirando por las ventanas,
Atisbando por las celosías.",cantares_2_9,https://www.biblia.es/biblia-buscar-libros-1.php?libro=cantares&capitulo=2&version=rv60,amor;fe;perdón;esperanza,Asco
27,cantares,2,10,,"Mi amado habló, y me dijo:
Levántate, oh amiga mía, hermosa mía, y ven.",cantares_2_10,https://www.biblia.es/biblia-buscar-libros-1.php?libro=cantares&capitulo=2&version=rv60,amor;perdón;fe;esperanza,Neutral
28,cantares,2,11,,"Porque he aquí ha pasado el invierno,
Se ha mudado, la lluvia se fue;",cantares_2_11,https://www.biblia.es/biblia-buscar-libros-1.php?libro=cantares&capitulo=2&version=rv60,fe;esperanza,Tristeza
29,cantares,2,12,,"Se han mostrado las flores en la tierra,
El tiempo de la canción ha venido,
Y en nuestro país se ha oído la voz de la tórtola.",cantares_2_12,https://www.biblia.es/biblia-buscar-libros-1.php?libro=cantares&capitulo=2&version=rv60,fe;esperanza,Neutral
30,cantares,2,13,,"La higuera ha echado sus higos,
Y las vides en cierne dieron olor;
Levántate, oh amiga mía, hermosa mía, y ven.",cantares_2_13,https://www.biblia.es/biblia-buscar-libros-1.php?libro=cantares&capitulo=2&version=rv60,perdón;amor;esperanza;fe,Alegría
