id,book,chapter,verse,subtitle,text,verse_id,source_url,theme,emotion
1,1_timothy,1,1,,"Paul, an apostle of Jesus Christ by the commandment of God our Saviour, and Lord Jesus Christ, which is our hope;",1_timothy_1_1,https://github.com/seven1m/open-bibles,faith;hope;forgiveness,neutral
2,1_timothy,1,2,,"Unto Timothy, my own son in the faith: Grace, mercy, and peace, from God our Father and Jesus Christ our Lord.",1_timothy_1_2,https://github.com/seven1m/open-bibles,faith;love;forgiveness;hope,neutral
3,1_timothy,1,3,,"As I besought thee to abide still at Ephesus, when I went into Macedonia, that thou mightest charge some that they teach no other doctrine,",1_timothy_1_3,https://github.com/seven1m/open-bibles,faith,anger
4,1_timothy,1,4,,"Neither give heed to fables and endless genealogies, which minister questions, rather than godly edifying which is in faith: so do.",1_timothy_1_4,https://github.com/seven1m/open-bibles,faith;hope,neutral
5,1_timothy,1,5,,"Now the end of the commandment is charity out of a pure heart, and of a good conscience, and of faith unfeigned:",1_timothy_1_5,https://github.com/seven1m/open-bibles,love;faith;forgiveness,anger
6,1_timothy,1,6,,From which some having swerved have turned aside unto vain jangling;,1_timothy_1_6,https://github.com/seven1m/open-bibles,,fear
7,1_timothy,1,7,,"Desiring to be teachers of the law; understanding neither what they say, nor whereof they affirm.",1_timothy_1_7,https://github.com/seven1m/open-bibles,,sadness
8,1_timothy,1,8,,"But we know that the law is good, if a man use it lawfully;",1_timothy_1_8,https://github.com/seven1m/open-bibles,,neutral
9,1_timothy,1,9,,"Knowing this, that the law is not made for a righteous man, but for the lawless and disobedient, for the ungodly and for sinners, for unholy and profane, for murderers of fathers and murderers of mothers, for manslayers,",1_timothy_1_9,https://github.com/seven1m/open-bibles,faith,disgust
10,1_timothy,1,10,,"For whoremongers, for them that defile themselves with mankind, for menstealers, for liars, for perjured persons, and if there be any other thing that is contrary to sound doctrine;",1_timothy_1_10,https://github.com/seven1m/open-bibles,,disgust
11,1_timothy,1,11,,"According to the glorious gospel of the blessed God, which was committed to my trust.",1_timothy_1_11,https://github.com/seven1m/open-bibles,faith;hope,neutral
12,1_timothy,1,12,,"And I thank Christ Jesus our Lord, who hath enabled me, for that he counted me faithful, putting me into the ministry;",1_timothy_1_12,https://github.com/seven1m/open-bibles,faith;hope;forgiveness;love,joy
13,1_timothy,1,13,,"Who was before a blasphemer, and a persecutor, and injurious: but I obtained mercy, because I did it ignorantly in unbelief.",1_timothy_1_13,https://github.com/seven1m/open-bibles,forgiveness,disgust
14,1_timothy,1,14,,And the grace of our Lord was exceeding abundant with faith and love which is in Christ Jesus.,1_timothy_1_14,https://github.com/seven1m/open-bibles,faith;love;hope;forgiveness,joy
15,1_timothy,1,15,,"This is a faithful saying, and worthy of all acceptation, that Christ Jesus came into the world to save sinners; of whom I am chief.",1_timothy_1_15,https://github.com/seven1m/open-bibles,faith;forgiveness;hope;love,neutral
16,1_timothy,1,16,,"Howbeit for this cause I obtained mercy, that in me first Jesus Christ might shew forth all longsuffering, for a pattern to them which should hereafter believe on him to life everlasting.",1_timothy_1_16,https://github.com/seven1m/open-bibles,forgiveness;faith,sadness
17,1_timothy,1,17,,"Now unto the King eternal, immortal, invisible, the only wise God, be honour and glory for ever and ever. Amen.",1_timothy_1_17,https://github.com/seven1m/open-bibles,faith;hope,neutral
18,1_timothy,1,18,,"This charge I commit unto thee, son Timothy, according to the prophecies which went before on thee, that thou by them mightest war a good warfare;",1_timothy_1_18,https://github.com/seven1m/open-bibles,faith,anger
